start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,cost_cubic_meter,location_source,price_cubic_meter,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_id,_uuid,_submission_time,_validation_status,_index
2019-06-27T22:17:39.419+03:00,2019-06-27T22:20:41.289+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-25,محمد,TYF,,YE18,YE1824,Az'zaribah the public market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,480,480,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,130,130,,,yes,yes,,370,370,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,There was no diesel in the time of the survey ,v2ZtbFxdMLUeS6K3smMjSx,60518104,67b46154-5aef-41ae-a9cd-1b9e17aa1d32,2019-07-03T19:28:46,,155
2019-06-27T22:20:41.765+03:00,2019-06-27T22:23:37.265+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-25,محمد,TYF,,YE18,YE1824,Az'zaribah the city market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,480,480,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,130,130,,,yes,yes,,130,130,,,yes,yes,,370,370,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,There was no diesel in the time of the survey ,v2ZtbFxdMLUeS6K3smMjSx,60518105,30696a04-6f7b-4e5e-b5d7-f692db85eb6c,2019-07-03T19:28:49,,156
2019-06-27T22:23:37.819+03:00,2019-06-27T22:26:36.393+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-25,محمد,TYF,,YE18,YE1824,Al mwaqqar the public market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,480,480,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,140,140,,,yes,yes,,380,380,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Diesel access was hard in the time of the survey ,v2ZtbFxdMLUeS6K3smMjSx,60518106,3ddf79ad-19be-4e7d-8b93-a7713959fd7f,2019-07-03T19:28:50,,157
2019-06-27T22:26:37.032+03:00,2019-06-27T22:31:36.010+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-26,محمد,TYF,,YE18,YE1824,Al mwaqqar the city market ,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,480,480,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,140,140,,,yes,yes,,140,140,,,yes,yes,,380,380,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,There could be variation in prices due to distance variation ,v2ZtbFxdMLUeS6K3smMjSx,60518109,e20e665e-ef96-439c-8648-7118caf8bece,2019-07-03T19:28:51,,158
2019-06-27T22:31:36.768+03:00,2019-06-27T22:35:14.370+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-26,محمد,TYF,,YE18,YE1824,Al Madn highway market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,380,380,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,60518110,0da6c2ec-e607-4910-9bea-352ed5959076,2019-07-03T19:28:52,,159
2019-06-27T22:35:15.156+03:00,2019-06-27T22:38:18.226+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-26,محمد,TYF,,YE18,YE1824,Al Madn market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,380,380,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,400,400,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,60518112,791a5ba2-7f28-441b-9be3-f8c322676d17,2019-07-03T19:28:53,,160
2019-06-27T22:38:19.034+03:00,2019-06-27T22:41:44.768+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-27,محمد,TYF,,YE18,YE1824,Ash'shabareeq,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,380,380,,,YE18,7,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,140,140,,,yes,yes,,350,350,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,60518116,b5e7e0ac-955f-403e-8a2b-e94d8bdb4ab4,2019-07-03T19:28:58,,161
2019-06-27T22:41:45.626+03:00,2019-06-27T22:44:52.706+03:00,2019-06-27,ee.humanitarianresponse.info:vjAm6XRKmp0KeXHF,2019-06-27,محمد,TYF,,YE18,YE1824,At`taribah,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,380,380,,,YE18,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,130,130,,,no,,,,,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,350,350,,,YE18,Wholesaler,3,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,567,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,60518120,f4ccbea2-0239-4087-a964-ea65ff9d66d5,2019-07-03T19:29:00,,162
2019-06-18T08:51:46.581+03:00,2019-06-18T11:45:43.690+03:00,2019-06-18,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-17,فارس,NFDHR,,YE23,YE2305,Sanhan,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,370,370,,,yes,yes,,410,410,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE13,Vendor,5,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1500,4,,7,yes,8500,14000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,530,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical communication,1,1,0,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58781069,0350b837-5716-4e4c-84e9-23fb98a8d26d,2019-06-19T05:29:29,,28
2019-06-18T11:45:44.278+03:00,2019-06-18T12:00:53.895+03:00,2019-06-18,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-18,أحمد,NFDHR,,YE23,YE2305,Sanhan2,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,5,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,80,80,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,540,540,,,YE18,Vendor,5,Price_inflation Insecurity_and_instability Government_regulations Transportation_issues,1,0,0,1,0,1,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1500,5,,7,yes,8500,13000,Price_inflation Liquidity_shortage Supply_shortage Government_regulations,1,1,0,0,1,1,0,0,0,0,0,,yes,520,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical communication,1,1,0,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58781081,6fafeedf-6a8c-4593-a6b2-6f71d8d87cb0,2019-06-19T05:29:34,,29
2019-06-18T12:00:54.774+03:00,2019-06-18T12:07:37.647+03:00,2019-06-18,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-17,محمد,NFDHR,,YE23,YE2305,Sanhan3,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,390,390,,,YE18,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE18,Vendor,5,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1600,6,,8,yes,9500,13000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,540,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road communication,1,0,0,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58781085,5caa8248-7d85-4491-9321-9c90de751c9b,2019-06-19T05:29:35,,30
2019-06-18T12:07:38.668+03:00,2019-06-18T12:22:01.511+03:00,2019-06-18,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-18,فهمي,NFDHR,,YE23,YE2307,Matnah1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,5,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,560,560,,,YE18,Vendor,5,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,3,Private,Pumping_Station_or_Borehole,no,1400,5,,8,yes,7500,10000,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58781090,3ade1723-455e-4d52-93a0-a8de8bffd70a,2019-06-19T05:29:37,,31
2019-06-19T08:28:57.926+03:00,2019-06-19T08:35:52.563+03:00,2019-06-19,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-18,محمد,NFDHR,,YE23,YE2307,Matnah2,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,4,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,5,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1400,6,,8,yes,7000,11000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,540,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58782837,dee57a3c-3e82-429f-8199-358950796739,2019-06-19T05:56:14,,32
2019-06-19T08:35:53.031+03:00,2019-06-19T08:41:18.041+03:00,2019-06-19,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-18,محمد,NFDHR,,YE23,YE2307,Matnah3,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,5,Price_inflation Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,0,1,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Vendor,4,Price_inflation Liquidity_shortage Insecurity_and_instability Transportation_issues,1,1,0,1,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1500,7,,10,yes,8000,12500,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,yes,550,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road electrical water communication,1,1,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58782838,f6bbbaba-0fbb-4ff1-9ba2-29b360a63029,2019-06-19T05:56:15,,33
2019-06-19T08:55:43.193+03:00,2019-06-19T09:03:10.175+03:00,2019-06-19,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-18,علي,NFDHR,,YE14,YE1413,Radda'a central market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,5,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,550,550,,,YE18,Wholesaler,5,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,1600,8,,10,yes,10500,14000,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,670,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road communication,1,0,0,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,58783212,91facd0b-47a5-431d-a6c0-d2341a0ed356,2019-06-19T06:03:18,,34
2019-06-20T10:36:56.144+03:00,2019-06-20T10:44:19.145+03:00,2019-06-20,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,2019-06-23,Muaath,SI,,YE15,YE1505,Al Mokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,365,365,,,YE24,2,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,no,,,,,,,YE24,Wholesaler,3,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,No Water trucking in Al Mokha,v2ZtbFxdMLUeS6K3smMjSx,58933853,3fd8754d-c9f5-4bee-a97c-901bd90c2e0e,2019-06-20T07:58:54,,35
2019-06-20T10:44:19.360+03:00,2019-06-20T10:50:44.394+03:00,2019-06-20,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,2019-06-23,Muaath,SI,,YE15,YE1505,Al Mokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,365,365,,,YE24,2,Price_inflation Shortage_of_demand Supply_shortage,1,0,1,0,1,0,0,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2200,110,,,no,,,,,,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,400,400,,,YE24,Other,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,"No Water trucking in Al Mokha, vendor and wholesaler",v2ZtbFxdMLUeS6K3smMjSx,58933860,072fcb8d-946e-4dd8-a92e-e2614b91e6cc,2019-06-20T07:58:57,,36
2019-06-20T10:50:44.779+03:00,2019-06-20T10:57:21.691+03:00,2019-06-20,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,2019-06-23,Muaath,SI,,YE15,YE1505,Al Mokha,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,375,375,,,yes,yes,,365,365,,,YE24,2,Price_inflation Liquidity_shortage Supply_shortage Transportation_issues,1,1,0,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,no,15,2200,110,,,no,,,,,,,yes,yes,,150,150,,,yes,yes,,110,110,,,no,,,,,,,YE24,Vendor,1,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,555,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,No Water trucking in Al Mokha,v2ZtbFxdMLUeS6K3smMjSx,58933862,8043a154-93c8-41a2-b8cd-6c3a7e8c2c59,2019-06-20T07:59:00,,37
2019-06-19T12:07:55.613+03:00,2019-06-19T12:17:00.826+03:00,2019-06-19,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,2019-06-18,وليد,NFDHR,,YE22,YE2209,Saqeen,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,410,410,,,YE18,5,Price_inflation Shortage_of_demand Supply_shortage Transportation_issues,1,0,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE18,Vendor,5,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,1300,7,,9,yes,7500,9500,Price_inflation Insecurity_and_instability Supply_shortage Transportation_issues,1,0,0,1,1,0,1,0,0,0,0,,yes,560,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,road water communication,1,0,1,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,59262928,b9c94603-b586-4e8d-8ef5-e4fe6a205d11,2019-06-23T05:53:41,,38
2019-06-26T13:25:40.025+03:00,2019-06-26T13:36:35.606+03:00,2019-06-26,ee.humanitarianresponse.info:vy9FUO5ECceK4PFI,2019-06-25,Muaath,SI,,YE18,YE1820,Al Khawkhah,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,375,375,,,YE24,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2100,105,,,no,,,,,,,yes,no,960,1300,108,,,yes,no,4800,4700,98,,,yes,no,120,7300,608,,,YE24,Vendor,2,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage,1,1,1,0,1,0,0,0,0,0,0,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Treatment_Station,yes,1600,1,,15,yes,5000,10000,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,yes,530,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,59617420,ed15f999-b563-4cf3-a2ee-20d5e5c82e43,2019-06-26T10:48:12,,54
