start,end,today,deviceid,date_survey,enumerator_id,select_one_organisation_name,org_name_other,governorate_ID,district_ID,market_name,type_area,fuel_prices,cash_feasibility_fuel,cash_feasibility_fuel/Cash,cash_feasibility_fuel/Mobile_money,cash_feasibility_fuel/Credit_debit_Card,cash_feasibility_fuel/Prepaid_cards,cash_feasibility_fuel/Credit,cash_feasibility_fuel/Vouchers,cash_feasibility_fuel/Bartering,cash_feasibility_fuel/Other,cash_feasibility_fuel/Do_not_know,Other_cash_feasibility_fuel,sell_petrol,quantity_1L_petrol,quantity_other_petrol,price_petrol,calc_price_petrol,price_petrol_normalised,price_petrol_display,sell_diesel,quantity_1L_diesel,quantity_other_diesel,price_diesel,calc_price_diesel,price_diesel_normalised,price_diesel_display,fuel_gov_origin,fuel_restock_days_min,fuel_constraints_multiple,fuel_constraints_multiple/Price_inflation,fuel_constraints_multiple/Liquidity_shortage,fuel_constraints_multiple/Shortage_of_demand,fuel_constraints_multiple/Insecurity_and_instability,fuel_constraints_multiple/Supply_shortage,fuel_constraints_multiple/Government_regulations,fuel_constraints_multiple/Transportation_issues,fuel_constraints_multiple/Other_see_next_question,fuel_constraints_multiple/Do_not_know,fuel_constraints_multiple/No_constraints,fuel_constraints_multiple/Vendor_did_not_answer,fuel_constraints_other,wash_list,wash_prices,cash_feasibility_wash,cash_feasibility_wash/Cash,cash_feasibility_wash/Mobile_money,cash_feasibility_wash/Credit_debit_Card,cash_feasibility_wash/Prepaid_cards,cash_feasibility_wash/Credit,cash_feasibility_wash/Vouchers,cash_feasibility_wash/Bartering,cash_feasibility_wash/Other,cash_feasibility_wash/Do_not_know,Other_cash_feasibility_wash,sell_bottled_water,quantity_0.75L,bottled_quantity_other,price_bottled_water,calc_price_bottled_water,price_bottled_water_normalised,price_bottled_water_display,sell_treated_water,quantity_10L,treated_quantity_other,price_treated_water,calc_price_treated_water,price_treated_water_normalised,price_treated_water_display,other_water_comments,sell_soap,quantity_1bar,soap_quantity_other,price_soap,calc_price_soap,price_soap_normalised,price_soap_display,sell_laundry_powder,quantity_100g,laundry_quantity_other,price_laundry_powder,calc_price_laundry,price_laundry_powder_normalised,price_laundry_powder_display,sell_sanitary_napkins,quantity_10units,napkins_quantity_other,price_sanitary_napkins,calc_price_sanitary,price_sanitary_napkins_normalised,price_sanitary_napkins_display,wash_gov_origin,wash_type_supplier,wash_restock_days_min,wash_constraints_multiple,wash_constraints_multiple/Price_inflation,wash_constraints_multiple/Liquidity_shortage,wash_constraints_multiple/Shortage_of_demand,wash_constraints_multiple/Insecurity_and_instability,wash_constraints_multiple/Supply_shortage,wash_constraints_multiple/Government_regulations,wash_constraints_multiple/Transportation_issues,wash_constraints_multiple/Other_see_next_question,wash_constraints_multiple/Do_not_know,wash_constraints_multiple/No_constraints,wash_constraints_multiple/Vendor_did_not_answer,wash_constraints_other,water_trucking_prices,cash_feasibility_water_trucking,cash_feasibility_water_trucking/Cash,cash_feasibility_water_trucking/Mobile_money,cash_feasibility_water_trucking/Credit_debit_Card,cash_feasibility_water_trucking/Prepaid_cards,cash_feasibility_water_trucking/Credit,cash_feasibility_water_trucking/Vouchers,cash_feasibility_water_trucking/Bartering,cash_feasibility_water_trucking/Other,cash_feasibility_water_trucking/Do_not_know,Other_cash_feasibility_water_trucking,capacity_truck,type_owner,type_water,water_chlorinated,water_quantity_1cub_mtr,water_quantity_other_cub_mtr,price_cubic_meter,cost_cubic_meter,location_source,price_cubic_meter_normalized,price_cubic_meter_display,distance_travelled,distance_price,additional_cost_5,additional_cost_10,constraints_multiple,constraints_multiple/Price_inflation,constraints_multiple/Liquidity_shortage,constraints_multiple/Shortage_of_demand,constraints_multiple/Insecurity_and_instability,constraints_multiple/Supply_shortage,constraints_multiple/Government_regulations,constraints_multiple/Transportation_issues,constraints_multiple/Other_see_next_question,constraints_multiple/Do_not_know,constraints_multiple/No_constraints,constraints_multiple/Vendor_did_not_answer,wash_constraints_other_001,exchange_rate,exchange_rate_result,note_exchange_rate,mrk_supply_routes,mrk_supply_issues,mrk_supply_issues/dmg_infra_market,mrk_supply_issues/dmg_infra_sorrounding,mrk_supply_issues/dmg_storage,mrk_supply_issues/move_restriction,mrk_supply_issues/other,mrk_supply_issues/did_not_answer,mrk_supply_issues_other,mrk_dmg_infra,mrk_dmg_infra/road,mrk_dmg_infra/electrical,mrk_dmg_infra/water,mrk_dmg_infra/communication,mrk_dmg_infra/other,mrk_dmg_infra_other,mrk_increse_fuel_50,mrk_increse_fuel_100,mrk_increse_WASH_50,mrk_increse_WASH_100,mrk_increse_water_50,mrk_increse_water_100,further_comments,__version__,_version_,_id,_uuid,_submission_time,_validation_status,_index
2019-09-28T12:13:48.332+03:00,2019-09-28T12:27:14.425+03:00,9/28/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/26/2019,?????,TYF,,YE15,YE1508,Al Mafraq,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE25,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,no,15,2600,130,,,no,,,,,,,Most sellers don't sell bottled water because the well is close to the market and people are used to drink from it.,yes,no,5760,6500,90,,,yes,no,4800,4800,100,,,no,,,,,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564580,930efa22-7322-48a6-a65e-9c35f1803339,2019-09-29T18:53:16,,104
2019-09-29T10:22:25.417+03:00,2019-09-29T10:31:35.314+03:00,9/29/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/28/2019,Buya,NRC,,YE18,YE1802,Alluheyah,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,900,900,,,yes,yes,,900,900,,,YE18,8,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,100,100,,,this district has cheap price of treated water because it is close to the sea,yes,yes,,150,150,,,yes,no,500,500,100,,,yes,yes,,600,600,,,YE18,Vendor,4,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,3,,,3,no,,,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,prices of Petrol & Deisel are from the black Markets which the only place we found the Product in,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506731,973d7ab0-5e8a-4bd6-8d4f-0930319b2e74,2019-09-29T07:28:47,,52
2019-09-28T14:05:08.907+03:00,2019-09-28T20:04:00.549+03:00,9/28/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/26/2019,?????,TYF,,YE15,YE1508,Al Bairain,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,80,80,,,no,,,,,,,YE15,Wholesaler,1,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,yes,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564592,97cfe1e1-d7cc-464a-b4e4-1759d8e290e2,2019-09-29T18:53:20,,107
2019-10-06T21:49:21.161+03:00,2019-10-06T21:55:44.179+03:00,10/6/2019,ee.humanitarianresponse.info:oYqxLGVUH29gkR0T,10/3/2019,??????? ????,NFDHR,,YE23,YE2305,Sanhan Market 1,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,yes,yes,,400,400,,,YE18,3,Price_inflation Liquidity_shortage Shortage_of_demand Supply_shortage Transportation_issues,1,1,1,0,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,none,yes,yes,,100,100,,,yes,yes,,150,150,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,4,Private,Pumping_Station_or_Borehole,no,yes,,1400,1400,6,,,8,yes,6500,8500,Price_inflation Liquidity_shortage Shortage_of_demand Insecurity_and_instability Supply_shortage Transportation_issues,1,1,1,1,1,0,1,0,0,0,0,,yes,600,,yes,dmg_infra_market dmg_infra_sorrounding move_restriction,1,1,0,1,0,0,,communication,0,0,0,1,0,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,70266323,981d5bbd-37d6-48d2-9df3-ef2ee52373a3,2019-10-06T19:40:30,,199
2019-09-28T20:48:32.955+03:00,2019-09-29T10:21:00.332+03:00,9/28/2019,ee.humanitarianresponse.info:GWFHmnabUuGi90K4,9/28/2019,Ali,NRC,,YE18,YE1806,Qanawis,Rural,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,850,850,,,yes,yes,,800,800,,,YE18,8,Price_inflation Liquidity_shortage Insecurity_and_instability Supply_shortage Transportation_issues,1,1,0,1,1,0,1,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,this district has cheap price of treated water because it is close to the sea,yes,yes,,120,120,,,yes,yes,,100,100,,,yes,yes,,600,600,,,YE18,Vendor,3,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,2,,,2,no,,,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,prices of Petrol & Deisel are from the black Markets which the only place we found the Product in,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69506282,9a6d012f-e123-466a-9bfd-49eda6fe74d3,2019-09-29T07:18:10,,48
2019-09-29T11:13:08.646+03:00,2019-09-29T11:15:48.177+03:00,9/29/2019,ee.humanitarianresponse.info:RP0AFKfjbhJbfa8Q,9/25/2019,????,TYF,,YE18,YE1824,Atturaibah,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,160,160,,,no,,,,,,,,yes,yes,,138,138,,,yes,yes,,130,130,,,yes,yes,,380,380,,,YE18,Wholesaler,7,Supply_shortage,0,0,0,0,1,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,605,,no,,,,,,,,,,,,,,,,yes,no,yes,yes,no,no,Fuel stations are closed and oil derivatives are only available in the black market,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69508868,9b04c62d-a618-406b-9b7f-745213cb2140,2019-09-29T08:17:59,,63
2019-09-29T15:11:59.601+03:00,2019-09-29T15:16:26.503+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE17,YE1726,Alsooq Alqadeem,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,80,80,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69530697,30d3af25-2efb-49ce-823f-58116ca49f24,2019-09-29T12:16:30,,86
2019-09-29T08:48:01.692+03:00,2019-09-29T08:53:25.342+03:00,9/29/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/28/2019,?????,TYF,,YE15,YE1508,Al Mafraq,Urban,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,425,425,,,YE25,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,90,90,,,yes,yes,,700,700,,,YE15,Wholesaler,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,no,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564606,9f4d4b33-126a-4deb-8f46-289c296ac727,2019-09-29T18:53:26,,112
2019-09-30T09:02:46.738+03:00,2019-09-30T09:11:38.646+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,khaldon,SCI,,YE24,YE2404,Ba Nafe,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69587237,9f91ad75-ccf7-4f6f-888c-d4e8fee145ec,2019-09-30T06:11:42,,125
2019-09-29T14:29:53.012+03:00,2019-09-29T15:08:58.591+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldon,SCI,,YE17,YE1726,Alsooq Alqadeem,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,5,Private,Treatment_Station,yes,yes,,1000,1000,1,,,20,yes,6000,10000,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,The debt in giving water is just for known people,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69529905,489882d3-52bc-4acd-bd79-c7efc28e8b02,2019-09-29T12:09:02,,84
2019-09-29T00:29:52.497+03:00,2019-09-29T00:34:59.487+03:00,9/29/2019,ee.humanitarianresponse.info:7hznu1X2hAOG1WKv,9/27/2019,???,TYF,,YE15,YE1520,Azzandani Market,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,170,170,,,yes,yes,,100,100,,,,yes,yes,,180,180,,,yes,yes,,170,170,,,yes,no,8,500,625,,,YE15,Wholesaler,2,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,no,yes,,3000,3000,2,,,9,no,,,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,yes,605,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,Fuel is not available in the station,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69514337,a4d4c88c-9e36-428c-b178-e3630152d660,2019-09-29T09:41:36,,78
2019-09-30T09:15:53.397+03:00,2019-09-30T09:24:27.846+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Khaldon,SCI,,YE24,YE2404,Ba Nafe,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,90,90,,,,yes,yes,,150,150,,,yes,no,200,150,75,,,yes,yes,,500,500,,,YE24,Do_not_know,2,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,603,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69588959,a53380fe-450a-4437-a0c3-ec944da9743f,2019-09-30T06:24:33,,127
2019-09-30T08:23:24.686+03:00,2019-09-30T08:31:13.172+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/24/2019,Khaldon,SCI,,YE24,YE2408,Alareesh,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69583969,a698ea33-6514-4ec0-a329-9f58f73309b0,2019-09-30T05:31:15,,119
2019-10-01T16:27:12.397+03:00,2019-10-01T16:32:04.915+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/22/2019,Mohammed,SCI,,YE25,YE2515,Al-Fiush,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,none,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Do_not_know,7,Price_inflation Insecurity_and_instability,1,0,0,1,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69777403,a74a1761-a156-4097-bbed-a0117f809b2c,2019-10-01T13:32:12,,177
2019-10-01T15:22:52.504+03:00,2019-10-01T15:26:10.963+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1308,Alda'ry,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,12,Private,Pumping_Station_or_Borehole,yes,yes,,1500,1500,1,,,5,Do_not_know,,,Price_inflation Transportation_Issues,1,0,0,0,0,0,1,0,0,0,0,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69767016,a79968c4-667c-4cce-a473-d13b4f87ff67,2019-10-01T12:26:19,,170
2019-10-01T16:53:18.159+03:00,2019-10-01T16:56:28.329+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,43731,Mohammed,SCI,,YE25,YE2515,Saber,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,2000,2000,5,,,5,no,,,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,605,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69780599,aad7ee77-7032-43c7-bed7-b0b577dca012,2019-10-01T13:56:41,,182
2019-10-01T11:32:13.157+03:00,2019-10-01T11:47:52.312+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1307,Alqa'a,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,120,120,,,none,yes,yes,,150,150,,,yes,no,110,120,109,,,yes,yes,,480,480,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69737387,aaefab5c-3975-4a97-a4db-9ebdac3d29cf,2019-10-01T08:48:00,,165
2019-09-22T08:16:38.985+03:00,2019-09-22T08:50:46.848+03:00,9/22/2019,ee.humanitarianresponse.info:OQlE0CtZYDRaZ20i,9/22/2019,??????,DRC,,YE21,YE2113,Ataq Market,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,yes,yes,,390,390,,,YE19,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,150,150,,,None,yes,yes,,120,120,,,yes,yes,,150,150,,,yes,yes,,500,500,,,YE21,Vendor,1,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,7.5,Public,Pumping_Station_or_Borehole,no,yes,,1333,1333,13,,,20,yes,6600,10000,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,607,,yes,dmg_infra_market,1,0,0,0,0,0,,electrical,0,1,0,0,0,,yes,yes,yes,no,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,68735083,ab195fd0-a14d-480b-a6fa-4048039efc72,2019-09-22T05:50:57,,1
2019-09-29T14:13:12.025+03:00,2019-09-29T14:22:15.950+03:00,9/29/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/23/2019,Khaldoon,SCI,,YE17,YE1726,Alsooq Alqadeem,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,no,no,yes,no,yes,no,petrol station is closed becaues of the explosion of the petrol tank,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69525059,9272da74-4d10-4019-97a5-5e9afae0600e,2019-09-29T11:22:45,,81
2019-10-01T12:55:01.263+03:00,2019-10-01T15:15:49.814+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/24/2019,Abdallah,SCI,,YE13,YE1308,Sooq Al-dairy,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,no,,,,,,,no,,,,,,,YE18,4,Price_inflation Supply_shortage Transportation_issues,1,0,0,0,1,0,1,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,no,no,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69765428,b1bd165b-2bc9-478e-a0ad-6f5ee3845c67,2019-10-01T12:15:57,,168
2019-09-28T20:14:18.787+03:00,2019-09-28T20:21:46.079+03:00,9/28/2019,ee.humanitarianresponse.info:dLEbM7BRDPRFgQ6V,9/28/2019,?????,TYF,,YE15,YE1508,Al Bairain,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,no,,,,,,,None,yes,yes,,100,100,,,yes,yes,,80,80,,,yes,yes,,400,400,,,YE15,Wholesaler,1,Price_inflation Insecurity_and_instability Transportation_issues,1,0,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,603,,no,,,,,,,,,,,,,,,,no,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69564599,b7482f21-2191-416f-98b4-d15402a579bc,2019-09-29T18:53:22,,109
2019-09-30T08:53:07.068+03:00,2019-09-30T09:02:45.832+03:00,9/30/2019,ee.humanitarianresponse.info:ZRumN4jsQGNW1bND,9/22/2019,Khaldon,SCI,,YE24,YE2404,Ba Nafe,Urban,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,350,350,,,no,,,,,,,YE24,2,Price_inflation Supply_shortage,1,0,0,0,1,0,0,0,0,0,0,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,600,,no,,,,,,,,,,,,,,,,yes,no,yes,no,no,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69586085,b90e920b-e1c6-4ca7-a106-67069d236f4d,2019-09-30T06:02:50,,122
2019-10-01T16:19:00.890+03:00,2019-10-01T16:23:01.867+03:00,10/1/2019,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,9/22/2019,Abdallah,SCI,,YE25,YE2515,Al-Fiush,Urban,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,2000,2000,3,,,5,yes,6000,8000,Price_inflation Insecurity_and_instability Supply_shortage,1,0,0,1,1,0,0,0,0,0,0,,yes,600,,no,,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,yes,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,69775693,bcf83d3f-0e0f-4685-86f0-23d0fdde924d,2019-10-01T13:23:12,,175
