X.U.FEFF.X.U.FEFF.start_,end_,today_,deviceid_,date_survey_All,enumerator_id_All,select_one_organization_name_All,org_name_other_All,governorate_ID_All,district_ID_All,market_name_All,type_area_All,password_incorrect_,password_incorrect,password_incorrect_001,foodcare_info,nficare_info,fuel_prices_All,cash_feasibility_fuel_All,cash_feasibility_fuel_All.Cash,cash_feasibility_fuel_All.Mobile_money,cash_feasibility_fuel_All.Credit_debit_Card,cash_feasibility_fuel_All.Prepaid_cards,cash_feasibility_fuel_All.Credit,cash_feasibility_fuel_All.Vouchers,cash_feasibility_fuel_All.Bartering,cash_feasibility_fuel_All.Other,cash_feasibility_fuel_All.Do_not_know,Other_cash_feasibility_fuel_All,sell_petrol_All,quantity_1L_petrol_All,quantity_other_petrol_All,price_petrol_All,calc_price_petrol_All,price_petrol_normalised_All,price_petrol_display_All,sell_diesel_All,quantity_1L_diesel_All,quantity_other_diesel_All,price_diesel_All,calc_price_diesel_All,price_diesel_normalised_All,price_diesel_display_All,fuel_gov_origin_All,fuel_restock_days_min_All,fuel_constraints_multiple_All,fuel_constraints_multiple_All.Price_inflation,fuel_constraints_multiple_All.Liquidity_shortage,fuel_constraints_multiple_All.Shortage_of_demand,fuel_constraints_multiple_All.Insecurity_and_instability,fuel_constraints_multiple_All.Supply_shortage,fuel_constraints_multiple_All.Government_regulations,fuel_constraints_multiple_All.Transportation_issues,fuel_constraints_multiple_All.Other_see_next_question,fuel_constraints_multiple_All.Do_not_know,fuel_constraints_multiple_All.No_constraints,fuel_constraints_multiple_All.Vendor_did_not_answer,fuel_constraints_other_All,password_incorrect_002,password_incorrect_003,wash_list_All,wash_prices_All,cash_feasibility_wash_All,cash_feasibility_wash_All.Cash,cash_feasibility_wash_All.Mobile_money,cash_feasibility_wash_All.Credit_debit_Card,cash_feasibility_wash_All.Prepaid_cards,cash_feasibility_wash_All.Credit,cash_feasibility_wash_All.Vouchers,cash_feasibility_wash_All.Bartering,cash_feasibility_wash_All.Other,cash_feasibility_wash_All.Do_not_know,Other_cash_feasibility_wash_All,sell_bottled_water_All,quantity_0.75L_All,bottled_quantity_other_All,price_bottled_water_All,calc_price_bottled_water_All,price_bottled_water_normalised_All,price_bottled_water_display_All,sell_treated_water_All,quantity_10L_All,treated_quantity_other_All,price_treated_water_All,calc_price_treated_water_All,price_treated_water_normalised_All,price_treated_water_display_All,other_water_comments_All,sell_soap_All,quantity_1bar_All,soap_quantity_other_All,price_soap_All,calc_price_soap_All,price_soap_normalised_All,price_soap_display_All,sell_laundry_powder_All,quantity_100g_All,laundry_quantity_other_All,price_laundry_powder_All,calc_price_laundry_All,price_laundry_powder_normalised_All,price_laundry_powder_display_All,sell_sanitary_napkins_All,quantity_10units_All,napkins_quantity_other_All,price_sanitary_napkins_All,calc_price_sanitary_All,price_sanitary_napkins_normalised_All,price_sanitary_napkins_display_All,wash_gov_origin_All,wash_type_supplier_All,wash_restock_days_min_All,wash_constraints_multiple_All,wash_constraints_multiple_All.Price_inflation,wash_constraints_multiple_All.Liquidity_shortage,wash_constraints_multiple_All.Shortage_of_demand,wash_constraints_multiple_All.Insecurity_and_instability,wash_constraints_multiple_All.Supply_shortage,wash_constraints_multiple_All.Government_regulations,wash_constraints_multiple_All.Transportation_issues,wash_constraints_multiple_All.Other_see_next_question,wash_constraints_multiple_All.Do_not_know,wash_constraints_multiple_All.No_constraints,wash_constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_All,water_trucking_prices_All,cash_feasibility_water_trucking_All,cash_feasibility_water_trucking_All.Cash,cash_feasibility_water_trucking_All.Mobile_money,cash_feasibility_water_trucking_All.Credit_debit_Card,cash_feasibility_water_trucking_All.Prepaid_cards,cash_feasibility_water_trucking_All.Credit,cash_feasibility_water_trucking_All.Vouchers,cash_feasibility_water_trucking_All.Bartering,cash_feasibility_water_trucking_All.Other,cash_feasibility_water_trucking_All.Do_not_know,Other_cash_feasibility_water_trucking_All,capacity_truck_All,type_owner_All,type_water_All,water_chlorinated_All,water_quantity_1cub_mtr_All,water_quantity_other_cub_mtr_All,price_cubic_meter_All,cost_cubic_meter_All,location_source_All,price_cubic_meter_normalized_All,price_cubic_meter_display_All,distance_travelled_All,distance_price_All,additional_cost_5_All,additional_cost_10_All,constraints_multiple_All,constraints_multiple_All.Price_inflation,constraints_multiple_All.Liquidity_shortage,constraints_multiple_All.Shortage_of_demand,constraints_multiple_All.Insecurity_and_instability,constraints_multiple_All.Supply_shortage,constraints_multiple_All.Government_regulations,constraints_multiple_All.Transportation_issues,constraints_multiple_All.Other_see_next_question,constraints_multiple_All.Do_not_know,constraints_multiple_All.No_constraints,constraints_multiple_All.Vendor_did_not_answer,wash_constraints_other_001_All,exchange_rate_All,exchange_rate_result_All,note_exchange_rate_All,market_info_q_All,mrk_supply_routes_All,mrk_supply_issues_All,mrk_supply_issues_All.dmg_infra_market,mrk_supply_issues_All.dmg_infra_sorrounding,mrk_supply_issues_All.dmg_storage,mrk_supply_issues_All.move_restriction,mrk_supply_issues_All.other,mrk_supply_issues_All.did_not_answer,mrk_supply_issues_other_All,mrk_dmg_infra_All,mrk_dmg_infra_All.road,mrk_dmg_infra_All.electrical,mrk_dmg_infra_All.water,mrk_dmg_infra_All.communication,mrk_dmg_infra_All.other,mrk_dmg_infra_other_All,mrk_increse_fuel_50_All,mrk_increse_fuel_100_All,mrk_increse_WASH_50_All,mrk_increse_WASH_100_All,mrk_increse_water_50_All,mrk_increse_water_100_All,further_comments_All,X__version___All,X_version__All,X_id,X_uuid,X_submission_time,X_validation_status,X_index,X,X.1
2019-11-01T14:19:26.406+03:00,2019-11-01T14:32:52.227+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2912,Ba'ar Ayad,Rural,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,no,,,,,,,,yes,yes,,150,150,,,yes,yes,,110,110,,,yes,yes,,600,600,,,YE23,Do_not_know,2,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72994993,dbc3e4dd-783c-49bc-bfbf-4d73e8a53214,2019-11-01T08:50:46,,6,,
2019-11-01T11:26:49.486+03:00,2019-11-01T11:45:39.546+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2915,Sooq Amran Ciry,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,4,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Treatment_Station,no,no,1,1000,1000,1,,,6,yes,5000,7500,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,yes,587,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,,,yes,no,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72993267,c17061ff-dd2e-4b86-917a-a47d263e81a0,2019-11-01T08:29:00,,7,,
2019-10-30T10:07:15.452+03:00,2019-11-01T11:25:48.163+03:00,2019-10-30,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2915,Sooq Amran City,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,587,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,yes,no,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72732367,f5f1bc15-7cea-49c3-9c6c-74e1794e1efb,2019-10-30T06:15:55,,126,,
2019-10-30T09:00:05.709+03:00,2019-10-30T09:15:12.416+03:00,2019-10-30,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2915,Sooq Amran City,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,365,365,,,no,,,,,,,YE18,4,Price_inflation Government_regulations Transportation_issues Other_see_next_question,1,0,0,0,0,1,1,1,0,0,0,taxs from chick points,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Price_inflation Government_regulations,1,0,0,0,0,1,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,587,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72737402,576734f6-d32e-4930-b743-9d83b587e890,2019-10-30T07:08:12,,133,,
2019-11-01T11:47:20.146+03:00,2019-11-01T12:25:15.633+03:00,2019-11-01,ee.humanitarianresponse.info:N4cuYdODxCQXdjjN,2019-10-25,Gamal,SCI,,YE29,YE2915,Sooq Amran City,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,120,120,,,yes,yes,,500,500,,,none,yes,yes,,150,150,,,yes,no,110,110,100,,,yes,yes,,600,600,,,YE23,Do_not_know,2,Price_inflation,1,0,0,0,0,0,0,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,yes,yes,move_restriction,0,0,0,1,0,0,,,,,,,,,,,yes,no,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72999564,db72d09d-bec2-4897-9893-9f7c51f2c564,2019-11-01T09:33:17,,181,,
2019-10-28T08:03:30.883+03:00,2019-10-28T08:24:28.579+03:00,2019-10-28,ee.humanitarianresponse.info:tUGiSYLgyoyIMe51,2019-10-24,محمد,SI,,YE15,YE1505,Al Mukha Sooq,Urban,,,,,,yes,Cash Vouchers,1,0,0,0,0,1,0,0,0,,yes,yes,,385,385,,,yes,yes,,400,400,,,YE24,7,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,450,450,,,yes,yes,,500,500,,,YE24,Wholesaler,8,Shortage_of_demand Transportation_issues,0,0,1,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72461196,afde05b9-3086-4698-a57c-f35a7f1719dd,2019-10-28T05:25:01,,65,,
2019-10-28T09:00:33.928+03:00,2019-10-28T09:22:44.528+03:00,2019-10-28,ee.humanitarianresponse.info:tUGiSYLgyoyIMe51,2019-10-24,محمد,SI,,YE15,YE1505,Al Mukha Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,400,400,,,YE24,2,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,400,400,,,yes,yes,,500,500,,,YE24,Wholesaler,10,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72464761,a70ce630-fb34-43f1-bed3-23e9db23794d,2019-10-28T06:26:32,,78,,
2019-10-28T09:25:56.621+03:00,2019-10-28T11:00:21.764+03:00,2019-10-28,ee.humanitarianresponse.info:tUGiSYLgyoyIMe51,2019-10-24,محمد,SI,,YE15,YE1505,Al Mukha Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,385,385,,,yes,yes,,400,400,,,YE24,5,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,120,120,,,yes,yes,,500,500,,,yes,yes,,500,500,,,YE24,Wholesaler,15,No_constraints,0,0,0,0,0,0,0,0,0,1,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,585,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72472650,4bed308e-4f7d-4910-ae9e-ffd740238d1b,2019-10-28T08:08:24,,85,,
2019-10-24T08:06:11.789+02:00,2019-10-24T08:36:43.598+02:00,2019-10-24,ee.humanitarianresponse.info:JRhMnwQwvYSvk4ts,2019-10-23,zaid,SI,,YE15,YE1514,Atturbah Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,420,420,,,YE25,1,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,no,75,100,107,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE24,Vendor,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,590,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical,1,1,0,0,0,,no,no,yes,no,no,no,"When entering value to food questions, the price is doubled for 1 Kg. eg. The price for 1 kg of butter is 1200, the result= 2400 YER",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72095687,d0e1c06d-1cd9-44ba-ac6d-46f6e729e93b,2019-10-24T05:35:19,,12,,
2019-10-24T11:55:40.262+03:00,2019-10-24T15:02:39.982+03:00,2019-10-24,ee.humanitarianresponse.info:hTGTDMfWTB2isGaG,2019-10-23,زيد,SI,,YE15,YE1514,Atturbah Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,420,420,,,YE25,2,Insecurity_and_instability Transportation_issues,0,0,0,1,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,,yes,no,76,150,158,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE24,Vendor,2,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,no,yes,,3500,3500,1,,,15,yes,26500,29000,,1,0,1,0,0,0,0,0,0,0,0,,yes,590,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road electrical,1,1,0,0,0,,yes,no,yes,yes,yes,yes,"When entering value to food questions, the price is doubled for 1 Kg. eg. The price for 1 kg of butter is 1200, the result= 2400 YER",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72142323,019ee233-46ef-494e-a21b-d180876c489f,2019-10-24T12:05:41,,13,,
2019-10-24T15:02:41.724+03:00,2019-10-24T15:37:29.529+03:00,2019-10-24,ee.humanitarianresponse.info:hTGTDMfWTB2isGaG,2019-10-23,zaid,SI,,YE15,YE1514,Atturbah Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,400,400,,,yes,yes,,420,420,,,YE25,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,100,100,,,yes,yes,,100,100,,,,yes,no,75,100,107,,,yes,yes,,120,120,,,yes,yes,,500,500,,,YE24,Vendor,2,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,yes,yes,dmg_infra_sorrounding,0,1,0,0,0,0,,road,1,0,0,0,0,,yes,no,yes,yes,no,no,"When entering value to food questions, the price is doubled for 1 Kg. eg. The price for 1 kg of butter is 1200, the result= 2400 YER",v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72147166,ef73e12b-01f0-47e6-80ec-381cad22981e,2019-10-24T12:38:09,,14,,
2019-10-28T08:24:30.842+03:00,2019-10-28T11:38:28.766+03:00,2019-10-28,ee.humanitarianresponse.info:tUGiSYLgyoyIMe51,2019-10-24,محمد,SI,,YE18,YE1820,Al Khaukhah Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,400,400,,,YE24,10,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,200,200,,,yes,yes,,100,100,,,,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,yes,,500,500,,,YE24,Wholesaler,10,Shortage_of_demand Transportation_issues,0,0,1,0,0,0,1,0,0,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,5,Private,Pumping_Station_or_Borehole,yes,yes,,3000,3000,5,,,30,yes,15000,25000,,0,0,1,1,0,0,0,0,0,0,0,,yes,590,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72488889,3a025ebb-445a-48ae-b930-d3e119835d52,2019-10-28T10:32:37,,89,,
2019-10-28T11:38:44.805+03:00,2019-10-28T12:04:27.350+03:00,2019-10-28,ee.humanitarianresponse.info:tUGiSYLgyoyIMe51,2019-10-24,محمد,SI,,YE18,YE1820,Al Khaukhah Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,400,400,,,YE24,3,Transportation_issues,0,0,0,0,0,0,1,0,0,0,0,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,120,120,,,yes,yes,,250,250,,,yes,yes,,500,500,,,YE24,Wholesaler,3,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,580,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72488912,032acfe9-fd8a-4030-9381-4f111818588a,2019-10-28T10:32:43,,90,,
2019-10-28T12:04:57.385+03:00,2019-10-28T13:25:26.513+03:00,2019-10-28,ee.humanitarianresponse.info:tUGiSYLgyoyIMe51,2019-10-24,محمد,SI,,YE18,YE1820,Al Khaukhah Sooq,Urban,,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,380,380,,,yes,yes,,400,400,,,YE24,14,Vendor_did_not_answer,0,0,0,0,0,0,0,0,0,0,1,,,,,yes,Cash,1,0,0,0,0,0,0,0,0,,yes,yes,,150,150,,,yes,yes,,100,100,,,,yes,yes,,130,130,,,yes,yes,,250,250,,,yes,yes,,400,400,,,YE24,Wholesaler,2,Do_not_know,0,0,0,0,0,0,0,0,1,0,0,,yes,Cash,1,0,0,0,0,0,0,0,0,,15,Private,Water_Spring,yes,yes,,2000,2000,6,,,10,yes,10000,15000,,0,0,0,0,0,0,0,0,1,0,0,,yes,590,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72488933,39e54534-a059-4c26-bdc8-b208db29f693,2019-10-28T10:32:49,,91,,
2019-10-27T20:47:22.106+03:00,2019-10-27T21:32:43.532+03:00,2019-10-27,ee.humanitarianresponse.info:XMajtmjqaK3Rny90,2019-10-26,أكرم,TYF,,YE11,YE1107,Mafraq Habeesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,yes,yes,,150,150,,,yes,no,,100,100,,,None,yes,yes,,150,150,,,yes,yes,,100,100,,,yes,no,16,500,313,,,YE11,Wholesaler,1,Price_inflation Transportation_issues,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72444105,55922389-1500-4c09-9f62-9452b81ccbda,2019-10-27T18:33:59,,45,,
2019-10-27T22:13:00.499+03:00,2019-10-27T22:14:46.100+03:00,2019-10-27,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Ad Daleel,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72448517,1a45768f-ae06-4bd5-ac29-46bbd358c33d,2019-10-27T20:31:45,,62,,
2019-10-27T22:14:49.481+03:00,2019-10-27T22:17:00.485+03:00,2019-10-27,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Mafraq Habeesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72448519,def2b65d-ccc2-4c7b-a8e3-3e7ede7b166a,2019-10-27T20:31:47,,63,,
2019-10-27T22:17:16.852+03:00,2019-10-27T22:20:25.685+03:00,2019-10-27,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Mafraq Habeesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72448520,9a5e7977-a746-41ff-b99a-2bf6958ccce0,2019-10-27T20:31:48,,64,,
2019-10-27T22:21:11.291+03:00,2019-10-27T23:08:52.745+03:00,2019-10-27,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Mafraq Habeesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72448522,b84bfa07-70e9-425f-ad0c-aaa7f9b2592e,2019-10-27T20:31:57,,65,,
2019-10-27T23:31:00.705+03:00,2019-10-28T00:05:49.993+03:00,2019-10-27,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Mafraq Habeesh,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,575,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72454610,222f0510-629c-47f1-83ab-50140d866668,2019-10-28T02:28:14,,67,,
2019-10-28T00:05:53.219+03:00,2019-10-28T00:16:33.622+03:00,2019-10-28,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Ad Daleel,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,yes,,1125,1125,3,,,6,yes,13000,15000,,0,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72454611,307eba97-4829-403a-bbcd-077f6fc72657,2019-10-28T02:28:17,,68,,
2019-10-28T00:16:49.781+03:00,2019-10-28T00:26:09.887+03:00,2019-10-28,ee.humanitarianresponse.info:21l3QmtIchYbPPb4,2019-10-26,أكرم,TYF,,YE11,YE1107,Ad Daleel,Urban,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Cash Credit,1,0,0,0,1,0,0,0,0,,6,Private,Pumping_Station_or_Borehole,yes,yes,,1000,1000,2,,,8,yes,10000,13000,,1,0,0,0,0,0,1,0,0,0,0,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,v2ZtbFxdMLUeS6K3smMjSx,vKytKhh6ddUjNzJMkxPdc8,72454613,49b68a4d-4077-4038-95a6-514c3585f760,2019-10-28T02:28:21,,69,,
